S,P,R,F
1000,0.42857142857142855,0.42857142857142855,0.5043263288009888
1000,0.4703476482617587,0.4703476482617587,0.5275229357798165
1000,0.5020242914979757,0.5020242914979757,0.5299145299145298
1000,0.4681274900398406,0.4681274900398406,0.545876887340302
